Time(s),Raw_Roll,Raw_Pitch,Smooth_Roll,Smooth_Pitch
414.988,-0.18,-0.37,-0.17,-0.18
415.010,-0.28,-0.31,-0.20,-0.21
415.032,-0.39,-0.48,-0.25,-0.27
415.054,-0.20,-0.43,-0.25,-0.33
415.076,-0.17,-0.52,-0.24,-0.42
415.098,-0.19,-0.41,-0.25,-0.43
415.120,-0.24,-0.33,-0.24,-0.43
415.142,-0.20,-0.45,-0.20,-0.43
415.164,-0.28,-0.39,-0.22,-0.42
415.186,-0.37,-0.39,-0.26,-0.39
415.208,-0.13,-0.32,-0.24,-0.38
415.230,-0.24,-0.33,-0.24,-0.38
415.252,-0.20,-0.33,-0.24,-0.35
415.274,-0.27,-0.36,-0.24,-0.35
415.296,-0.15,-0.42,-0.20,-0.35
415.318,-0.23,-0.30,-0.22,-0.35
415.340,-0.18,-0.21,-0.21,-0.32
415.362,-0.21,-0.25,-0.21,-0.31
415.384,-0.23,-0.31,-0.20,-0.30
415.406,-0.28,-0.37,-0.23,-0.29
415.428,-0.17,-0.40,-0.21,-0.31
415.450,-0.25,-0.33,-0.23,-0.33
415.472,-0.19,-0.41,-0.22,-0.36
415.494,-0.15,-0.35,-0.21,-0.37
415.516,-0.09,-0.46,-0.17,-0.39
415.538,-0.05,-0.41,-0.15,-0.39
415.560,-0.13,-0.35,-0.12,-0.40
415.582,-0.26,-0.37,-0.14,-0.39
415.604,-0.42,-0.42,-0.19,-0.40
415.626,-0.22,-0.38,-0.22,-0.39
415.648,-0.20,-0.43,-0.25,-0.39
415.670,-0.35,-0.30,-0.29,-0.38
415.692,-0.20,-0.30,-0.28,-0.37
415.714,-0.23,-0.33,-0.24,-0.35
415.736,-0.21,-0.35,-0.24,-0.34
415.758,-0.19,-0.41,-0.24,-0.34
415.780,-0.08,-0.41,-0.18,-0.36
415.802,-0.07,-0.39,-0.16,-0.38
415.824,-0.18,-0.39,-0.15,-0.39
415.846,-0.09,-0.22,-0.12,-0.36
415.868,-0.09,-0.33,-0.10,-0.35
415.890,-0.23,-0.36,-0.13,-0.34
415.912,-0.26,-0.23,-0.17,-0.31
415.934,-0.12,-0.29,-0.16,-0.29
415.956,-0.18,-0.28,-0.18,-0.30
415.978,-0.22,-0.18,-0.20,-0.27
416.000,-0.39,-0.38,-0.23,-0.27
416.022,-0.26,-0.44,-0.23,-0.31
416.044,-0.27,-0.34,-0.26,-0.32
416.066,-0.20,-0.50,-0.27,-0.37
416.088,-0.25,-0.54,-0.27,-0.44
416.110,-0.28,-0.39,-0.25,-0.44
416.132,-0.37,-0.50,-0.27,-0.45
416.154,-0.41,-0.53,-0.30,-0.49
416.176,-0.28,-0.42,-0.32,-0.48
416.198,-0.15,-0.35,-0.30,-0.44
416.220,-0.11,-0.30,-0.26,-0.42
416.242,-0.09,-0.27,-0.21,-0.37
416.264,-0.07,-0.31,-0.14,-0.33
416.286,-0.24,-0.33,-0.13,-0.31
416.308,-0.24,-0.22,-0.15,-0.29
416.330,-0.15,-0.27,-0.16,-0.28
416.352,-0.17,-0.45,-0.17,-0.32
416.374,-0.15,-0.37,-0.19,-0.33
416.396,-0.23,-0.33,-0.19,-0.33
416.418,-0.19,-0.30,-0.18,-0.34
416.440,-0.24,-0.26,-0.20,-0.34
416.462,-0.21,-0.10,-0.20,-0.27
416.484,-0.28,-0.25,-0.23,-0.25
416.506,-0.21,-0.33,-0.23,-0.25
416.528,-0.29,-0.23,-0.25,-0.23
416.550,-0.23,-0.18,-0.24,-0.22
416.572,-0.28,-0.20,-0.26,-0.24
416.594,-0.31,-0.18,-0.26,-0.22
416.616,-0.18,-0.31,-0.26,-0.22
416.638,-0.09,-0.23,-0.22,-0.22
416.660,-0.19,-0.29,-0.21,-0.24
416.682,-0.15,-0.37,-0.18,-0.28
416.704,-0.23,-0.19,-0.17,-0.28
416.726,-0.22,-0.31,-0.18,-0.28
416.748,-0.31,-0.45,-0.22,-0.32
416.770,-0.29,-0.48,-0.24,-0.36
416.792,-0.29,-0.45,-0.27,-0.38
416.814,-0.20,-0.33,-0.26,-0.40
416.836,-0.14,-0.31,-0.25,-0.40
416.858,-0.08,-0.34,-0.20,-0.38
416.880,-0.21,-0.42,-0.18,-0.37
416.902,-0.12,-0.38,-0.15,-0.36
416.924,-0.12,-0.44,-0.13,-0.38
416.946,-0.14,-0.34,-0.13,-0.38
416.968,-0.02,-0.29,-0.12,-0.37
416.990,-0.10,-0.31,-0.10,-0.35
417.012,-0.23,-0.19,-0.12,-0.31
417.034,-0.21,-0.37,-0.14,-0.30
417.056,-0.26,-0.29,-0.16,-0.29
417.078,-0.10,-0.17,-0.18,-0.27
417.100,-0.21,-0.34,-0.20,-0.27
417.122,-0.24,-0.31,-0.20,-0.30
417.144,-0.30,-0.28,-0.22,-0.28
417.166,-0.18,-0.27,-0.21,-0.27
417.188,-0.12,-0.18,-0.21,-0.28
417.210,-0.14,-0.15,-0.20,-0.24
417.232,-0.18,-0.38,-0.18,-0.25
417.254,-0.27,-0.42,-0.18,-0.28
417.276,-0.12,-0.32,-0.17,-0.29
417.298,-0.25,-0.48,-0.19,-0.35
417.320,-0.19,-0.43,-0.20,-0.41
417.342,-0.16,-0.43,-0.20,-0.42
417.364,-0.06,-0.31,-0.16,-0.39
417.386,-0.18,-0.28,-0.17,-0.39
417.408,-0.09,-0.27,-0.14,-0.34
417.430,-0.24,-0.44,-0.15,-0.35
417.452,-0.27,-0.42,-0.17,-0.34
417.474,-0.16,-0.33,-0.19,-0.35
417.496,-0.05,-0.33,-0.16,-0.36
417.518,-0.12,-0.51,-0.17,-0.41
417.540,-0.11,-0.50,-0.14,-0.42
417.562,-0.27,-0.40,-0.14,-0.41
417.584,-0.19,-0.42,-0.15,-0.43
417.606,-0.18,-0.44,-0.17,-0.45
417.628,-0.36,-0.47,-0.22,-0.45
417.650,-0.27,-0.44,-0.25,-0.43
417.672,-0.29,-0.39,-0.26,-0.43
417.694,-0.21,-0.44,-0.26,-0.44
417.716,-0.11,-0.50,-0.25,-0.45
417.738,-0.02,-0.46,-0.18,-0.45
417.760,-0.28,-0.42,-0.18,-0.44
417.782,-0.29,-0.35,-0.18,-0.43
417.804,-0.27,-0.32,-0.19,-0.41
417.826,-0.32,-0.22,-0.24,-0.35
417.848,-0.35,-0.43,-0.30,-0.35
417.870,-0.33,-0.29,-0.31,-0.32
417.892,-0.15,-0.20,-0.28,-0.29
417.914,-0.21,-0.28,-0.27,-0.28
417.936,-0.10,-0.44,-0.23,-0.33
417.958,-0.09,-0.45,-0.18,-0.33
417.980,-0.15,-0.39,-0.14,-0.35
418.002,-0.22,-0.29,-0.15,-0.37
418.024,-0.38,-0.20,-0.19,-0.35
418.046,-0.25,-0.14,-0.22,-0.29
418.068,-0.24,-0.15,-0.25,-0.23
418.090,-0.30,-0.20,-0.28,-0.20
418.112,-0.18,-0.37,-0.27,-0.21
418.134,-0.41,-0.15,-0.28,-0.20
418.156,-0.31,-0.34,-0.29,-0.24
418.178,-0.21,-0.33,-0.28,-0.28
418.200,-0.17,-0.42,-0.26,-0.32
418.222,-0.10,-0.40,-0.24,-0.33
418.244,-0.14,-0.44,-0.19,-0.39
418.266,-0.04,-0.50,-0.13,-0.42
418.288,-0.25,-0.50,-0.14,-0.45
418.310,-0.36,-0.29,-0.18,-0.43
418.332,-0.35,-0.27,-0.23,-0.40
418.354,-0.26,-0.34,-0.25,-0.38
418.376,-0.13,-0.26,-0.27,-0.33
418.398,-0.34,-0.30,-0.29,-0.29
418.420,-0.27,-0.27,-0.27,-0.29
418.442,-0.18,-0.24,-0.24,-0.28
418.464,0.05,-0.39,-0.17,-0.29
418.486,-0.15,-0.39,-0.18,-0.32
418.508,-0.11,-0.39,-0.13,-0.34
418.530,-0.15,-0.34,-0.11,-0.35
418.552,-0.16,-0.34,-0.10,-0.37
418.574,-0.14,-0.47,-0.14,-0.39
418.596,-0.01,-0.36,-0.11,-0.38
418.618,-0.16,-0.35,-0.12,-0.37
418.640,-0.23,-0.49,-0.14,-0.40
418.662,-0.21,-0.53,-0.15,-0.44
418.684,-0.27,-0.53,-0.18,-0.45
418.706,-0.21,-0.29,-0.22,-0.44
418.728,-0.26,-0.46,-0.24,-0.46
418.750,-0.39,-0.36,-0.27,-0.43
418.773,-0.38,-0.41,-0.30,-0.41
418.795,-0.20,-0.28,-0.29,-0.36
418.817,-0.24,-0.21,-0.29,-0.34
418.839,-0.29,-0.28,-0.30,-0.31
418.861,-0.20,-0.30,-0.26,-0.30
418.883,-0.31,-0.31,-0.25,-0.28
418.905,-0.11,-0.21,-0.23,-0.26
418.927,-0.24,-0.30,-0.23,-0.28
418.949,-0.32,-0.31,-0.24,-0.29
418.971,-0.41,-0.30,-0.28,-0.29
418.993,-0.37,-0.34,-0.29,-0.29
419.015,-0.28,-0.27,-0.32,-0.30
419.037,-0.28,-0.26,-0.33,-0.30
419.059,-0.31,-0.25,-0.33,-0.28
419.081,-0.28,-0.39,-0.30,-0.30
419.103,-0.10,-0.42,-0.25,-0.32
419.125,-0.17,-0.36,-0.23,-0.34
419.147,-0.02,-0.47,-0.18,-0.38
419.169,-0.17,-0.39,-0.15,-0.41
419.191,-0.26,-0.43,-0.14,-0.41
419.213,-0.18,-0.40,-0.16,-0.41
419.235,-0.16,-0.31,-0.16,-0.40
419.257,-0.23,-0.37,-0.20,-0.38
419.279,-0.21,-0.21,-0.21,-0.34
419.301,-0.23,-0.24,-0.20,-0.31
419.323,-0.19,-0.23,-0.20,-0.27
419.345,-0.19,-0.31,-0.21,-0.27
419.367,-0.21,-0.29,-0.21,-0.26
419.389,-0.16,-0.26,-0.20,-0.27
419.411,-0.13,-0.24,-0.18,-0.27
419.433,-0.07,-0.23,-0.15,-0.27
419.455,-0.23,-0.29,-0.16,-0.26
419.477,-0.20,-0.38,-0.16,-0.28
419.499,-0.17,-0.36,-0.16,-0.30
419.521,-0.04,-0.42,-0.14,-0.34
419.543,-0.12,-0.41,-0.15,-0.37
419.565,-0.12,-0.40,-0.13,-0.39
419.587,-0.15,-0.35,-0.12,-0.39
419.609,-0.12,-0.20,-0.11,-0.36
419.631,-0.18,-0.20,-0.14,-0.31
419.653,-0.00,-0.29,-0.11,-0.29
419.675,-0.07,-0.29,-0.10,-0.27
419.697,-0.12,-0.27,-0.10,-0.25
419.719,-0.01,-0.35,-0.08,-0.28
419.741,-0.13,-0.28,-0.07,-0.30
419.763,-0.28,-0.30,-0.12,-0.30
419.785,-0.41,-0.28,-0.19,-0.30
419.807,-0.32,-0.23,-0.23,-0.29
419.829,-0.20,-0.24,-0.27,-0.27
419.851,-0.31,-0.24,-0.30,-0.26
419.873,-0.40,-0.36,-0.33,-0.27
419.895,-0.40,-0.38,-0.33,-0.29
419.917,-0.27,-0.40,-0.32,-0.32
419.939,-0.15,-0.26,-0.31,-0.33
419.961,-0.02,-0.33,-0.25,-0.35
419.983,-0.21,-0.33,-0.21,-0.34
420.005,-0.18,-0.20,-0.17,-0.30
420.027,-0.23,-0.28,-0.16,-0.28
420.049,-0.18,-0.30,-0.16,-0.29
420.071,-0.21,-0.23,-0.20,-0.27
420.093,-0.17,-0.22,-0.19,-0.25
420.115,-0.18,-0.16,-0.19,-0.24
420.137,-0.32,-0.18,-0.21,-0.22
420.159,-0.31,-0.30,-0.24,-0.22
420.181,-0.34,-0.20,-0.26,-0.21
420.203,-0.15,-0.29,-0.26,-0.23
420.225,-0.05,-0.25,-0.23,-0.24
420.247,-0.02,-0.27,-0.17,-0.26
420.269,-0.10,-0.47,-0.13,-0.30
420.291,-0.18,-0.43,-0.10,-0.34
420.313,-0.22,-0.45,-0.11,-0.37
420.335,-0.22,-0.40,-0.15,-0.40
420.357,-0.19,-0.38,-0.18,-0.43
420.379,-0.18,-0.37,-0.20,-0.41
420.401,-0.23,-0.28,-0.21,-0.38
420.423,-0.43,-0.17,-0.25,-0.32
420.445,-0.17,-0.42,-0.24,-0.32
420.467,-0.20,-0.40,-0.24,-0.33
420.489,-0.16,-0.33,-0.24,-0.32
420.511,-0.08,-0.26,-0.21,-0.32
420.533,-0.04,-0.43,-0.13,-0.37
420.555,-0.19,-0.31,-0.13,-0.35
420.577,-0.20,-0.55,-0.13,-0.38
420.599,-0.10,-0.44,-0.12,-0.40
420.621,-0.30,-0.39,-0.17,-0.42
420.643,-0.10,-0.38,-0.18,-0.41
420.665,-0.09,-0.43,-0.16,-0.44
420.687,-0.08,-0.33,-0.13,-0.39
420.709,-0.18,-0.35,-0.15,-0.38
420.731,-0.10,-0.27,-0.11,-0.35
420.753,-0.19,-0.32,-0.13,-0.34
420.775,-0.21,-0.44,-0.15,-0.34
420.797,-0.21,-0.29,-0.18,-0.33
420.819,-0.18,-0.33,-0.18,-0.33
420.841,-0.22,-0.25,-0.20,-0.33
420.863,-0.16,-0.38,-0.20,-0.34
420.885,-0.21,-0.47,-0.20,-0.34
420.907,-0.15,-0.20,-0.18,-0.33
420.929,-0.20,-0.29,-0.19,-0.32
420.951,-0.15,-0.16,-0.17,-0.30
420.973,-0.12,-0.19,-0.17,-0.26
420.995,-0.13,-0.20,-0.15,-0.21
421.017,-0.20,-0.14,-0.16,-0.20
421.039,-0.08,-0.22,-0.14,-0.18
421.061,-0.31,-0.40,-0.17,-0.23
421.083,-0.26,-0.36,-0.20,-0.26
421.105,-0.27,-0.41,-0.22,-0.31
421.127,-0.17,-0.42,-0.22,-0.36
421.149,0.02,-0.37,-0.20,-0.39
421.171,-0.07,-0.30,-0.15,-0.37
421.193,-0.22,-0.29,-0.14,-0.36
421.215,-0.08,-0.43,-0.10,-0.36
421.237,-0.13,-0.28,-0.10,-0.33
421.259,-0.30,-0.38,-0.16,-0.34
421.281,-0.24,-0.22,-0.19,-0.32
421.303,-0.13,-0.05,-0.18,-0.27
421.325,-0.21,-0.25,-0.20,-0.24
421.347,-0.21,-0.13,-0.22,-0.21
421.369,-0.25,-0.31,-0.21,-0.19
421.391,-0.13,-0.38,-0.19,-0.22
421.413,-0.15,-0.21,-0.19,-0.26
421.435,-0.10,-0.22,-0.17,-0.25
421.457,-0.06,-0.40,-0.14,-0.30
421.479,-0.08,-0.34,-0.10,-0.31
421.501,-0.09,-0.41,-0.10,-0.32
421.523,-0.22,-0.44,-0.11,-0.36
421.545,-0.16,-0.29,-0.12,-0.38
421.567,-0.01,-0.11,-0.11,-0.32
421.589,0.02,-0.28,-0.09,-0.31
421.611,-0.08,-0.27,-0.09,-0.28
421.633,-0.10,-0.41,-0.07,-0.27
421.655,-0.25,-0.57,-0.08,-0.33
421.677,-0.12,-0.52,-0.11,-0.41
421.699,-0.08,-0.26,-0.13,-0.41
421.721,-0.22,-0.32,-0.15,-0.42
421.743,-0.21,-0.48,-0.18,-0.43
421.765,-0.17,-0.36,-0.16,-0.39
421.787,-0.17,-0.30,-0.17,-0.34
421.809,-0.11,-0.30,-0.18,-0.35
421.831,-0.16,-0.37,-0.16,-0.36
421.853,-0.23,-0.28,-0.17,-0.32
421.875,-0.20,-0.44,-0.17,-0.34
421.897,-0.08,-0.28,-0.16,-0.33
421.919,-0.01,-0.36,-0.14,-0.35
421.941,-0.02,-0.40,-0.11,-0.35
421.963,-0.14,-0.23,-0.09,-0.34
421.985,-0.15,-0.36,-0.08,-0.33
422.007,-0.11,-0.31,-0.09,-0.33
422.029,-0.34,-0.23,-0.15,-0.31
422.051,-0.29,-0.46,-0.21,-0.32
422.073,-0.37,-0.40,-0.25,-0.35
422.095,-0.44,-0.42,-0.31,-0.36
422.117,-0.22,-0.37,-0.33,-0.38
422.139,-0.22,-0.41,-0.31,-0.41
422.161,-0.19,-0.38,-0.29,-0.40
422.183,-0.29,-0.53,-0.27,-0.42
422.205,-0.16,-0.65,-0.22,-0.47
422.227,-0.27,-0.51,-0.23,-0.50
422.249,-0.16,-0.44,-0.21,-0.50
422.271,-0.16,-0.36,-0.21,-0.50
422.293,-0.31,-0.33,-0.21,-0.46
422.315,-0.31,-0.34,-0.24,-0.40
422.337,-0.31,-0.26,-0.25,-0.35
422.359,-0.25,-0.26,-0.27,-0.31
422.381,-0.22,-0.29,-0.28,-0.30
422.403,-0.19,-0.31,-0.26,-0.29
422.425,-0.23,-0.37,-0.24,-0.30
422.447,-0.07,-0.13,-0.19,-0.27
422.469,-0.24,-0.20,-0.19,-0.26
422.491,-0.20,-0.20,-0.19,-0.24
422.513,-0.23,-0.20,-0.19,-0.22
422.535,-0.12,-0.29,-0.17,-0.20
422.557,-0.24,-0.31,-0.21,-0.24
422.579,-0.15,-0.28,-0.19,-0.26
422.601,-0.14,-0.28,-0.18,-0.27
422.623,-0.08,-0.38,-0.15,-0.31
422.645,-0.09,-0.34,-0.14,-0.32
422.667,-0.13,-0.43,-0.12,-0.34
422.689,-0.14,-0.45,-0.12,-0.38
422.711,-0.06,-0.30,-0.10,-0.38
422.733,-0.21,-0.30,-0.13,-0.36
422.755,-0.07,-0.22,-0.12,-0.34
422.777,-0.11,-0.20,-0.12,-0.29
422.799,-0.16,-0.35,-0.12,-0.27
422.821,-0.20,-0.44,-0.15,-0.30
422.843,-0.20,-0.37,-0.15,-0.32
422.865,-0.17,-0.29,-0.17,-0.33
422.887,-0.29,-0.41,-0.20,-0.37
422.909,-0.20,-0.30,-0.21,-0.36
422.931,-0.23,-0.37,-0.22,-0.35
422.953,-0.27,-0.39,-0.23,-0.35
422.975,-0.21,-0.39,-0.24,-0.37
422.997,-0.16,-0.34,-0.21,-0.36
423.019,-0.23,-0.32,-0.22,-0.36
423.041,-0.08,-0.43,-0.19,-0.37
423.063,-0.24,-0.36,-0.18,-0.37
423.085,-0.27,-0.34,-0.20,-0.36
423.107,-0.14,-0.45,-0.19,-0.38
423.129,-0.13,-0.51,-0.17,-0.42
423.151,-0.15,-0.31,-0.19,-0.39
423.173,-0.32,-0.28,-0.20,-0.38
423.195,-0.10,-0.55,-0.17,-0.42
423.217,-0.20,-0.50,-0.18,-0.43
423.239,-0.16,-0.39,-0.19,-0.41
423.261,-0.11,-0.28,-0.18,-0.40
423.283,-0.11,-0.41,-0.14,-0.43
423.305,-0.18,-0.41,-0.15,-0.40
423.327,-0.02,-0.22,-0.12,-0.34
423.349,-0.10,-0.32,-0.10,-0.33
423.371,-0.19,-0.24,-0.12,-0.32
423.393,-0.04,-0.23,-0.11,-0.28
423.415,-0.10,-0.31,-0.09,-0.26
423.437,-0.09,-0.30,-0.10,-0.28
423.459,-0.06,-0.39,-0.10,-0.29
423.481,-0.08,-0.35,-0.07,-0.32
423.503,-0.09,-0.40,-0.08,-0.35
423.525,-0.11,-0.44,-0.09,-0.38
423.547,-0.13,-0.50,-0.09,-0.42
423.569,-0.07,-0.24,-0.10,-0.39
423.591,-0.11,-0.27,-0.10,-0.37
423.613,-0.18,-0.31,-0.12,-0.35
423.635,-0.17,-0.30,-0.13,-0.32
423.657,-0.07,-0.25,-0.12,-0.27
423.679,-0.27,-0.42,-0.16,-0.31
423.701,-0.22,-0.36,-0.18,-0.33
423.723,-0.22,-0.45,-0.19,-0.36
423.745,-0.34,-0.41,-0.22,-0.38
423.767,-0.27,-0.36,-0.26,-0.40
423.789,-0.21,-0.41,-0.25,-0.40
423.811,-0.13,-0.50,-0.23,-0.43
423.833,-0.15,-0.42,-0.22,-0.42
423.855,-0.10,-0.33,-0.17,-0.40
423.877,-0.29,-0.27,-0.18,-0.39
423.899,-0.29,-0.26,-0.19,-0.36
423.921,-0.32,-0.34,-0.23,-0.32
423.943,-0.31,-0.54,-0.26,-0.35
423.965,-0.30,-0.46,-0.30,-0.37
423.987,-0.28,-0.27,-0.30,-0.37
424.009,-0.27,-0.34,-0.30,-0.39
424.031,-0.25,-0.27,-0.28,-0.38
424.053,-0.16,-0.17,-0.25,-0.30
424.075,-0.18,-0.20,-0.23,-0.25
424.097,-0.05,-0.18,-0.18,-0.23
424.119,-0.10,-0.27,-0.15,-0.22
424.141,-0.23,-0.39,-0.14,-0.24
424.163,-0.38,-0.42,-0.19,-0.29
424.185,-0.09,-0.30,-0.17,-0.31
424.207,-0.13,-0.36,-0.19,-0.35
424.229,-0.23,-0.51,-0.21,-0.40
424.251,-0.20,-0.51,-0.21,-0.42
424.273,-0.15,-0.43,-0.16,-0.42
424.295,0.10,-0.46,-0.12,-0.45
424.317,-0.13,-0.34,-0.12,-0.45
424.339,-0.16,-0.24,-0.11,-0.40
424.361,-0.09,-0.25,-0.09,-0.34
424.383,-0.03,-0.34,-0.06,-0.33
424.405,-0.19,-0.34,-0.12,-0.30
424.427,-0.16,-0.43,-0.13,-0.32
424.449,-0.14,-0.27,-0.12,-0.33
424.471,-0.15,-0.39,-0.13,-0.35
424.493,-0.22,-0.45,-0.17,-0.38
424.515,-0.26,-0.29,-0.19,-0.37
424.537,-0.34,-0.47,-0.22,-0.37
424.559,-0.21,-0.20,-0.24,-0.36
424.581,-0.16,-0.29,-0.24,-0.34
424.603,-0.11,-0.27,-0.22,-0.30
424.625,-0.09,-0.26,-0.18,-0.30
424.647,-0.10,-0.21,-0.13,-0.25
424.669,-0.13,-0.32,-0.12,-0.27
424.691,-0.25,-0.46,-0.14,-0.30
424.713,-0.29,-0.65,-0.17,-0.38
424.735,-0.28,-0.43,-0.21,-0.41
424.757,-0.39,-0.42,-0.27,-0.46
424.779,-0.30,-0.42,-0.30,-0.48
424.801,-0.24,-0.60,-0.30,-0.50
424.823,-0.23,-0.40,-0.29,-0.45
424.845,-0.09,-0.49,-0.25,-0.47
424.867,-0.17,-0.39,-0.21,-0.46
424.889,-0.10,-0.49,-0.17,-0.47
424.911,-0.36,-0.33,-0.19,-0.42
424.933,-0.32,-0.47,-0.21,-0.43
424.955,-0.23,-0.43,-0.24,-0.42
424.977,-0.21,-0.40,-0.24,-0.42
424.999,-0.14,-0.41,-0.25,-0.41
425.021,-0.18,-0.44,-0.22,-0.43
425.043,-0.12,-0.28,-0.18,-0.39
425.065,-0.16,-0.21,-0.16,-0.35
425.087,-0.30,-0.40,-0.18,-0.35
425.109,-0.09,-0.41,-0.17,-0.35
425.131,-0.15,-0.38,-0.16,-0.34
425.153,-0.07,-0.26,-0.15,-0.33
425.175,-0.13,-0.34,-0.15,-0.36
425.197,-0.36,-0.29,-0.16,-0.34
425.219,-0.26,-0.17,-0.19,-0.29
425.241,-0.23,-0.32,-0.21,-0.28
425.263,-0.31,-0.16,-0.26,-0.26
425.285,-0.25,-0.39,-0.28,-0.27
425.307,-0.20,-0.47,-0.25,-0.30
425.329,-0.20,-0.30,-0.24,-0.33
425.351,-0.27,-0.25,-0.25,-0.31
425.373,-0.06,-0.19,-0.20,-0.32
425.395,-0.16,-0.40,-0.18,-0.32
425.417,-0.21,-0.60,-0.18,-0.35
425.439,-0.07,-0.46,-0.15,-0.38
425.461,0.01,-0.51,-0.10,-0.43
425.483,-0.10,-0.28,-0.11,-0.45
425.505,-0.13,-0.13,-0.10,-0.40
425.527,-0.19,-0.19,-0.10,-0.31
425.549,-0.13,-0.10,-0.11,-0.24
425.571,-0.13,-0.19,-0.14,-0.18
425.593,-0.10,-0.26,-0.14,-0.17
425.615,-0.16,-0.37,-0.14,-0.22
425.637,-0.19,-0.25,-0.14,-0.23
425.659,-0.36,-0.40,-0.19,-0.29
425.681,-0.31,-0.36,-0.22,-0.33
425.703,-0.30,-0.28,-0.26,-0.33
425.725,-0.19,-0.42,-0.27,-0.34
425.747,-0.30,-0.30,-0.29,-0.35
425.769,-0.27,-0.23,-0.27,-0.32
425.791,-0.15,-0.34,-0.24,-0.31
425.813,-0.12,-0.36,-0.21,-0.33
425.835,-0.16,-0.32,-0.20,-0.31
425.857,-0.10,-0.39,-0.16,-0.33
425.879,-0.16,-0.23,-0.14,-0.33
425.901,-0.17,-0.23,-0.14,-0.31
425.923,-0.21,-0.34,-0.16,-0.30
425.945,-0.12,-0.35,-0.15,-0.31
425.967,-0.15,-0.51,-0.16,-0.33
425.989,-0.33,-0.30,-0.20,-0.35
426.011,-0.25,-0.28,-0.21,-0.36
426.033,-0.27,-0.31,-0.22,-0.35
426.055,-0.38,-0.32,-0.28,-0.34
426.077,-0.20,-0.26,-0.29,-0.29
426.099,-0.16,-0.37,-0.25,-0.31
426.121,-0.13,-0.47,-0.23,-0.35
426.143,-0.05,-0.45,-0.18,-0.37
426.165,-0.27,-0.39,-0.16,-0.39
426.187,-0.31,-0.45,-0.18,-0.43
426.209,-0.19,-0.49,-0.19,-0.45
426.231,-0.11,-0.34,-0.19,-0.42
426.253,-0.15,-0.43,-0.21,-0.42
426.275,-0.18,-0.27,-0.19,-0.40
426.297,-0.27,-0.33,-0.18,-0.37
426.319,-0.39,-0.33,-0.22,-0.34
426.341,-0.48,-0.31,-0.29,-0.33
426.363,-0.33,-0.36,-0.33,-0.32
426.385,-0.10,-0.26,-0.31,-0.32
426.407,-0.07,-0.35,-0.27,-0.32
426.429,-0.22,-0.40,-0.24,-0.34
426.451,-0.16,-0.35,-0.18,-0.34
426.473,-0.26,-0.26,-0.16,-0.32
426.495,-0.14,-0.23,-0.17,-0.32
426.517,-0.18,-0.18,-0.19,-0.28
426.539,-0.30,-0.34,-0.21,-0.27
426.561,-0.24,-0.29,-0.22,-0.26
426.583,-0.38,-0.24,-0.25,-0.26
426.605,-0.29,-0.20,-0.28,-0.25
426.627,-0.15,-0.14,-0.27,-0.24
426.649,-0.27,-0.28,-0.27,-0.23
426.671,-0.11,-0.13,-0.24,-0.20
426.693,-0.20,-0.07,-0.20,-0.16
426.715,-0.08,-0.11,-0.16,-0.15
426.737,-0.13,-0.23,-0.16,-0.16
426.759,-0.19,-0.24,-0.14,-0.16
426.781,-0.15,-0.12,-0.15,-0.15
426.803,-0.06,-0.23,-0.12,-0.19
426.825,-0.09,-0.36,-0.12,-0.24
426.847,-0.15,-0.16,-0.13,-0.22
426.869,-0.20,-0.15,-0.13,-0.20
426.891,-0.13,-0.28,-0.13,-0.24
426.913,-0.18,-0.30,-0.15,-0.25
426.935,-0.36,-0.28,-0.20,-0.23
426.957,-0.24,-0.24,-0.22,-0.25
426.979,-0.07,-0.30,-0.20,-0.28
427.001,-0.20,-0.50,-0.21,-0.32
427.023,-0.13,-0.47,-0.20,-0.36
427.045,-0.30,-0.19,-0.19,-0.34
427.067,-0.28,-0.36,-0.20,-0.36
427.089,-0.28,-0.36,-0.24,-0.38
427.111,-0.19,-0.36,-0.24,-0.35
427.133,-0.24,-0.31,-0.26,-0.32
427.155,-0.02,-0.30,-0.20,-0.34
427.177,-0.07,-0.47,-0.16,-0.36
427.199,-0.21,-0.48,-0.15,-0.38
427.221,-0.15,-0.48,-0.14,-0.41
427.243,-0.13,-0.44,-0.12,-0.43
427.265,-0.12,-0.38,-0.14,-0.45
427.287,-0.23,-0.31,-0.17,-0.42
427.309,-0.18,-0.37,-0.16,-0.40
427.331,-0.07,-0.33,-0.15,-0.37
427.353,-0.20,-0.35,-0.16,-0.35
427.375,-0.10,-0.32,-0.16,-0.34
427.397,-0.11,-0.27,-0.13,-0.33
427.419,-0.10,-0.43,-0.12,-0.34
427.441,-0.12,-0.42,-0.13,-0.36
427.463,-0.26,-0.54,-0.14,-0.40
427.485,-0.21,-0.50,-0.16,-0.43
427.507,-0.25,-0.43,-0.19,-0.46
427.529,-0.27,-0.38,-0.22,-0.45
427.551,-0.33,-0.46,-0.26,-0.46
427.573,-0.43,-0.24,-0.30,-0.40
427.595,-0.39,-0.21,-0.33,-0.34
427.617,-0.28,-0.17,-0.34,-0.29
427.639,-0.17,-0.14,-0.32,-0.24
427.661,-0.13,-0.36,-0.28,-0.22
427.683,-0.21,-0.31,-0.24,-0.24
427.705,-0.31,-0.36,-0.22,-0.27
427.727,-0.27,-0.37,-0.22,-0.31
427.749,-0.12,-0.36,-0.21,-0.35
