Time(s),Raw_Roll,Raw_Pitch,Smooth_Roll,Smooth_Pitch
746.469,-0.34,-0.99,-0.34,-0.99
746.491,-0.45,-1.06,-0.40,-1.02
746.513,-0.39,-0.92,-0.39,-0.99
746.535,-0.39,-0.93,-0.39,-0.98
746.557,-0.48,-0.91,-0.41,-0.96
746.579,-0.42,-0.98,-0.43,-0.96
746.601,-0.50,-0.94,-0.44,-0.94
746.623,-0.40,-0.79,-0.44,-0.91
746.645,-0.43,-0.90,-0.45,-0.90
746.667,-0.34,-0.96,-0.42,-0.91
746.689,-0.27,-0.85,-0.39,-0.89
746.711,-0.26,-0.91,-0.34,-0.88
746.733,-0.35,-0.82,-0.33,-0.89
746.755,-0.51,-1.00,-0.35,-0.91
746.777,-0.53,-1.09,-0.38,-0.93
746.799,-0.53,-0.99,-0.44,-0.96
746.821,-0.42,-0.99,-0.47,-0.98
746.843,-0.48,-0.86,-0.49,-0.99
746.865,-0.41,-0.79,-0.47,-0.94
746.887,-0.36,-0.76,-0.44,-0.88
746.909,-0.33,-1.03,-0.40,-0.89
746.931,-0.42,-0.92,-0.40,-0.87
746.953,-0.40,-0.79,-0.38,-0.86
746.975,-0.37,-0.96,-0.38,-0.89
746.997,-0.40,-1.15,-0.38,-0.97
747.019,-0.29,-1.00,-0.38,-0.96
747.041,-0.25,-1.12,-0.34,-1.00
747.063,-0.34,-1.27,-0.33,-1.10
747.085,-0.33,-1.25,-0.32,-1.16
747.107,-0.38,-1.03,-0.32,-1.13
747.129,-0.33,-0.94,-0.33,-1.12
747.151,-0.27,-0.99,-0.33,-1.10
747.173,-0.32,-1.07,-0.33,-1.06
747.195,-0.29,-1.07,-0.32,-1.02
747.217,-0.25,-1.05,-0.29,-1.02
747.239,-0.16,-0.98,-0.26,-1.03
747.261,-0.14,-0.88,-0.23,-1.01
747.283,-0.24,-0.90,-0.22,-0.98
747.305,-0.27,-0.95,-0.21,-0.95
747.327,-0.18,-1.09,-0.20,-0.96
747.349,-0.28,-0.83,-0.22,-0.93
747.371,-0.22,-0.82,-0.24,-0.92
747.393,-0.14,-0.76,-0.22,-0.89
747.415,-0.28,-0.92,-0.22,-0.88
747.437,-0.18,-0.95,-0.22,-0.86
747.459,-0.18,-0.95,-0.20,-0.88
747.481,-0.07,-1.12,-0.17,-0.94
747.503,-0.22,-1.02,-0.19,-0.99
747.525,-0.25,-1.05,-0.18,-1.02
747.547,-0.37,-0.74,-0.22,-0.98
747.569,-0.42,-0.85,-0.27,-0.96
747.591,-0.35,-0.76,-0.32,-0.88
747.613,-0.39,-0.96,-0.36,-0.87
747.635,-0.42,-0.92,-0.39,-0.85
747.657,-0.31,-1.02,-0.38,-0.90
747.679,-0.26,-0.88,-0.35,-0.91
747.701,-0.28,-0.95,-0.33,-0.95
747.723,-0.30,-0.97,-0.31,-0.95
747.745,-0.35,-1.01,-0.30,-0.97
747.767,-0.44,-0.95,-0.33,-0.95
747.789,-0.40,-0.99,-0.35,-0.97
747.811,-0.26,-0.85,-0.35,-0.95
747.833,-0.27,-0.93,-0.34,-0.95
747.855,-0.29,-0.90,-0.33,-0.92
747.877,-0.40,-1.08,-0.32,-0.95
747.899,-0.34,-0.86,-0.31,-0.92
747.921,-0.24,-0.87,-0.31,-0.93
747.943,-0.33,-0.94,-0.32,-0.93
747.965,-0.33,-1.03,-0.33,-0.96
747.987,-0.25,-1.03,-0.30,-0.95
748.009,-0.36,-0.95,-0.30,-0.96
748.031,-0.27,-0.93,-0.31,-0.98
748.053,-0.29,-0.95,-0.30,-0.98
748.075,-0.41,-1.01,-0.32,-0.97
748.097,-0.36,-0.97,-0.34,-0.96
748.119,-0.30,-1.02,-0.33,-0.98
748.141,-0.38,-0.95,-0.35,-0.98
748.163,-0.30,-1.05,-0.35,-1.00
748.185,-0.29,-1.00,-0.33,-1.00
748.207,-0.36,-0.98,-0.33,-1.00
748.229,-0.25,-0.95,-0.32,-0.99
748.251,-0.18,-0.94,-0.28,-0.98
748.273,-0.33,-0.80,-0.28,-0.93
748.295,-0.29,-0.96,-0.28,-0.93
748.317,-0.24,-0.78,-0.26,-0.89
748.339,-0.34,-0.87,-0.28,-0.87
748.361,-0.38,-0.97,-0.32,-0.88
748.383,-0.27,-0.93,-0.30,-0.90
748.405,-0.28,-0.81,-0.30,-0.87
748.427,-0.24,-0.85,-0.30,-0.89
748.449,-0.28,-0.88,-0.29,-0.89
748.471,-0.21,-0.92,-0.26,-0.88
748.493,-0.24,-1.06,-0.25,-0.90
748.515,-0.28,-1.03,-0.25,-0.95
748.537,-0.30,-0.78,-0.26,-0.93
748.559,-0.30,-0.85,-0.27,-0.93
748.581,-0.32,-1.06,-0.29,-0.96
748.603,-0.25,-0.98,-0.29,-0.94
748.625,-0.27,-0.99,-0.29,-0.93
748.647,-0.39,-0.89,-0.31,-0.95
748.669,-0.25,-0.88,-0.30,-0.96
748.691,-0.18,-0.91,-0.27,-0.93
748.713,-0.24,-0.82,-0.27,-0.90
748.735,-0.22,-0.90,-0.26,-0.88
748.757,-0.39,-0.90,-0.26,-0.88
748.779,-0.28,-0.91,-0.26,-0.89
748.801,-0.33,-0.93,-0.29,-0.89
748.823,-0.25,-0.96,-0.29,-0.92
748.845,-0.19,-0.95,-0.29,-0.93
748.867,-0.23,-0.67,-0.26,-0.88
748.889,-0.43,-0.73,-0.29,-0.85
748.911,-0.44,-0.86,-0.31,-0.83
748.933,-0.48,-0.76,-0.35,-0.79
748.955,-0.41,-0.77,-0.40,-0.76
748.977,-0.25,-0.82,-0.40,-0.79
748.999,-0.31,-1.05,-0.38,-0.85
749.021,-0.31,-1.10,-0.35,-0.90
749.043,-0.31,-1.01,-0.32,-0.95
749.065,-0.31,-1.10,-0.30,-1.02
749.087,-0.19,-0.95,-0.29,-1.04
749.109,-0.19,-0.93,-0.26,-1.02
749.131,-0.14,-0.92,-0.23,-0.98
749.153,-0.24,-0.93,-0.21,-0.97
749.175,-0.29,-0.87,-0.21,-0.92
749.197,-0.18,-0.92,-0.21,-0.91
749.219,-0.24,-0.89,-0.22,-0.91
749.241,-0.12,-1.00,-0.21,-0.92
749.263,-0.01,-0.87,-0.17,-0.91
749.285,0.03,-0.74,-0.10,-0.88
749.307,-0.15,-1.03,-0.10,-0.91
749.329,-0.20,-0.94,-0.09,-0.92
749.351,-0.17,-1.03,-0.10,-0.92
749.373,-0.21,-1.15,-0.14,-0.98
749.395,-0.15,-0.97,-0.18,-1.02
749.417,-0.17,-0.91,-0.18,-1.00
749.439,-0.23,-0.94,-0.19,-1.00
749.461,-0.19,-0.99,-0.19,-0.99
749.483,-0.35,-0.94,-0.22,-0.95
749.505,-0.32,-0.98,-0.25,-0.95
749.527,-0.30,-0.90,-0.28,-0.95
749.549,-0.47,-0.90,-0.33,-0.94
749.571,-0.37,-0.97,-0.36,-0.94
749.593,-0.33,-1.06,-0.36,-0.96
749.615,-0.31,-1.06,-0.36,-0.98
749.637,-0.31,-1.06,-0.36,-1.01
749.659,-0.36,-1.15,-0.34,-1.06
749.681,-0.45,-1.11,-0.35,-1.09
749.703,-0.37,-0.93,-0.36,-1.06
749.725,-0.24,-0.88,-0.35,-1.03
749.747,-0.29,-0.97,-0.34,-1.01
749.769,-0.32,-0.99,-0.33,-0.98
749.791,-0.18,-0.94,-0.28,-0.94
749.813,-0.17,-0.92,-0.24,-0.94
749.835,-0.08,-0.79,-0.21,-0.92
749.857,-0.16,-0.80,-0.18,-0.89
749.879,-0.35,-0.68,-0.19,-0.83
749.901,-0.24,-0.59,-0.20,-0.76
749.923,-0.09,-0.92,-0.18,-0.76
749.945,-0.22,-0.98,-0.21,-0.79
749.967,-0.37,-0.80,-0.25,-0.79
749.989,-0.27,-1.01,-0.24,-0.86
750.011,-0.28,-0.95,-0.25,-0.93
750.033,-0.31,-0.87,-0.29,-0.92
750.055,-0.21,-0.97,-0.29,-0.92
750.077,-0.22,-1.00,-0.26,-0.96
750.099,-0.20,-0.92,-0.24,-0.94
750.121,-0.21,-1.06,-0.23,-0.96
750.143,-0.12,-0.99,-0.19,-0.99
750.165,-0.19,-0.93,-0.19,-0.98
750.187,-0.32,-0.88,-0.21,-0.96
750.209,-0.24,-0.86,-0.22,-0.94
750.231,-0.07,-0.83,-0.19,-0.90
750.253,-0.14,-0.82,-0.19,-0.86
750.275,-0.19,-0.90,-0.19,-0.86
750.297,-0.33,-1.04,-0.19,-0.89
750.319,-0.35,-1.04,-0.22,-0.93
750.341,-0.41,-1.06,-0.28,-0.97
750.363,-0.31,-0.82,-0.32,-0.97
750.385,-0.44,-0.97,-0.37,-0.99
750.407,-0.35,-1.00,-0.37,-0.98
750.429,-0.38,-0.85,-0.38,-0.94
750.451,-0.31,-0.82,-0.36,-0.89
750.473,-0.28,-0.78,-0.35,-0.88
750.495,-0.22,-0.85,-0.31,-0.86
750.517,-0.28,-1.05,-0.29,-0.87
750.539,-0.19,-0.99,-0.26,-0.90
750.561,-0.20,-1.07,-0.23,-0.95
750.583,-0.26,-0.99,-0.23,-0.99
750.605,-0.24,-0.90,-0.23,-1.00
750.627,-0.16,-0.91,-0.21,-0.97
750.649,-0.33,-0.92,-0.24,-0.96
750.671,-0.45,-0.97,-0.29,-0.94
750.693,-0.30,-1.08,-0.30,-0.96
750.715,-0.28,-1.14,-0.30,-1.00
750.737,-0.38,-1.03,-0.35,-1.03
750.759,-0.41,-0.86,-0.36,-1.02
750.781,-0.23,-0.96,-0.32,-1.01
750.803,-0.26,-0.77,-0.31,-0.95
750.825,-0.35,-0.83,-0.33,-0.89
750.847,-0.33,-0.96,-0.32,-0.88
750.869,-0.37,-0.86,-0.31,-0.88
750.891,-0.36,-0.98,-0.33,-0.88
750.913,-0.34,-1.04,-0.35,-0.93
750.935,-0.26,-0.96,-0.33,-0.96
750.957,-0.28,-0.99,-0.32,-0.97
750.979,-0.22,-1.04,-0.29,-1.00
751.001,-0.26,-0.92,-0.27,-0.99
751.023,-0.28,-0.84,-0.26,-0.95
751.045,-0.35,-0.87,-0.28,-0.93
751.067,-0.26,-1.10,-0.27,-0.95
751.089,-0.52,-1.03,-0.33,-0.95
751.111,-0.31,-1.06,-0.34,-0.98
751.133,-0.27,-1.01,-0.34,-1.01
751.155,-0.32,-0.94,-0.34,-1.03
751.177,-0.31,-0.86,-0.35,-0.98
751.199,-0.36,-0.79,-0.31,-0.93
751.221,-0.22,-0.83,-0.30,-0.89
751.243,-0.25,-1.06,-0.29,-0.90
751.265,-0.35,-1.08,-0.30,-0.92
751.287,-0.51,-1.23,-0.34,-1.00
751.309,-0.54,-1.08,-0.37,-1.06
751.331,-0.45,-0.86,-0.42,-1.06
751.353,-0.38,-1.01,-0.45,-1.05
751.375,-0.34,-0.88,-0.44,-1.01
751.397,-0.28,-0.89,-0.40,-0.94
751.419,-0.34,-0.83,-0.36,-0.89
751.441,-0.35,-0.81,-0.34,-0.88
751.463,-0.23,-0.94,-0.31,-0.87
751.485,-0.31,-0.94,-0.30,-0.88
751.507,-0.51,-1.03,-0.35,-0.91
751.529,-0.44,-1.01,-0.37,-0.95
751.551,-0.50,-0.96,-0.40,-0.98
751.573,-0.40,-0.91,-0.43,-0.97
751.595,-0.37,-0.76,-0.44,-0.93
751.617,-0.29,-0.91,-0.40,-0.91
751.639,-0.19,-0.89,-0.35,-0.89
751.661,-0.24,-1.01,-0.30,-0.90
751.683,-0.28,-1.08,-0.27,-0.93
751.705,-0.28,-1.07,-0.26,-0.99
751.727,-0.26,-1.15,-0.25,-1.04
751.749,-0.32,-1.13,-0.28,-1.09
751.771,-0.44,-1.14,-0.32,-1.11
751.793,-0.41,-0.94,-0.34,-1.09
751.815,-0.28,-1.09,-0.34,-1.09
751.837,-0.40,-1.02,-0.37,-1.06
751.859,-0.45,-0.98,-0.40,-1.03
751.881,-0.31,-1.02,-0.37,-1.01
751.903,-0.21,-0.98,-0.33,-1.02
751.925,-0.14,-0.90,-0.30,-0.98
751.947,-0.32,-0.93,-0.29,-0.96
751.969,-0.30,-1.08,-0.26,-0.98
751.991,-0.35,-1.18,-0.26,-1.01
752.013,-0.25,-1.09,-0.27,-1.04
752.035,-0.36,-1.04,-0.32,-1.06
752.057,-0.34,-1.04,-0.32,-1.09
752.079,-0.25,-0.83,-0.31,-1.04
752.101,-0.40,-0.80,-0.32,-0.96
752.123,-0.42,-0.95,-0.35,-0.93
752.145,-0.36,-1.05,-0.35,-0.93
752.167,-0.33,-1.13,-0.35,-0.95
752.189,-0.29,-1.07,-0.36,-1.00
752.211,-0.29,-1.10,-0.34,-1.06
752.233,-0.21,-1.08,-0.30,-1.09
752.255,-0.21,-0.92,-0.27,-1.06
752.277,-0.33,-0.97,-0.27,-1.03
752.299,-0.35,-0.97,-0.28,-1.01
752.321,-0.31,-0.93,-0.28,-0.97
752.343,-0.19,-0.89,-0.28,-0.94
752.365,-0.23,-0.98,-0.28,-0.95
752.387,-0.25,-0.98,-0.27,-0.95
752.409,-0.29,-0.98,-0.25,-0.95
752.431,-0.22,-1.04,-0.24,-0.97
752.453,-0.31,-0.87,-0.26,-0.97
752.475,-0.41,-0.80,-0.30,-0.93
752.497,-0.28,-0.84,-0.30,-0.91
752.519,-0.34,-0.85,-0.31,-0.88
752.541,-0.31,-0.86,-0.33,-0.84
752.563,-0.25,-1.12,-0.32,-0.89
752.585,-0.27,-1.14,-0.29,-0.96
752.607,-0.27,-1.03,-0.29,-1.00
752.629,-0.32,-1.08,-0.28,-1.05
752.651,-0.38,-1.01,-0.30,-1.08
752.673,-0.50,-0.94,-0.35,-1.04
752.695,-0.50,-0.87,-0.39,-0.99
752.717,-0.35,-0.94,-0.41,-0.97
752.739,-0.37,-0.99,-0.42,-0.95
752.761,-0.21,-0.93,-0.39,-0.93
752.783,-0.31,-0.82,-0.35,-0.91
752.805,-0.37,-0.88,-0.32,-0.91
752.827,-0.32,-0.85,-0.32,-0.89
752.849,-0.21,-0.86,-0.28,-0.87
752.871,-0.26,-0.94,-0.29,-0.87
752.893,-0.47,-0.98,-0.33,-0.90
752.915,-0.51,-0.96,-0.35,-0.92
752.937,-0.54,-1.02,-0.40,-0.95
752.959,-0.32,-0.96,-0.42,-0.97
752.981,-0.31,-1.05,-0.43,-0.99
753.003,-0.49,-1.12,-0.43,-1.02
753.025,-0.23,-0.92,-0.38,-1.01
753.047,-0.16,-1.09,-0.30,-1.03
753.069,-0.23,-0.99,-0.28,-1.03
753.091,-0.28,-0.92,-0.28,-1.01
753.113,-0.37,-0.92,-0.25,-0.97
753.135,-0.21,-1.04,-0.25,-0.99
753.157,-0.12,-1.14,-0.24,-1.00
753.179,-0.21,-1.07,-0.24,-1.02
753.201,-0.30,-1.15,-0.24,-1.06
753.223,-0.32,-1.12,-0.23,-1.10
753.245,-0.33,-1.04,-0.26,-1.10
753.267,-0.22,-0.98,-0.28,-1.07
753.289,-0.18,-1.02,-0.27,-1.06
753.311,-0.17,-0.86,-0.24,-1.00
753.333,-0.31,-0.94,-0.24,-0.97
753.355,-0.31,-0.90,-0.24,-0.94
753.377,-0.23,-1.00,-0.24,-0.94
753.399,-0.37,-0.89,-0.28,-0.92
753.421,-0.35,-0.85,-0.31,-0.92
753.443,-0.32,-0.74,-0.32,-0.88
753.465,-0.36,-0.69,-0.33,-0.83
753.487,-0.39,-0.76,-0.36,-0.79
753.509,-0.34,-0.97,-0.35,-0.80
753.531,-0.48,-1.12,-0.38,-0.86
753.553,-0.37,-0.95,-0.39,-0.90
753.575,-0.28,-0.92,-0.37,-0.94
753.597,-0.40,-0.97,-0.37,-0.99
753.619,-0.48,-0.98,-0.40,-0.99
753.641,-0.52,-1.03,-0.41,-0.97
753.663,-0.38,-0.86,-0.41,-0.95
753.685,-0.27,-0.86,-0.41,-0.94
753.707,-0.26,-0.83,-0.38,-0.91
753.729,-0.35,-0.88,-0.36,-0.89
753.751,-0.32,-0.90,-0.32,-0.87
753.773,-0.36,-0.98,-0.31,-0.89
753.795,-0.31,-0.90,-0.32,-0.90
753.817,-0.49,-0.86,-0.37,-0.90
753.839,-0.48,-0.71,-0.39,-0.87
753.861,-0.38,-0.99,-0.40,-0.89
753.883,-0.37,-0.96,-0.41,-0.88
753.905,-0.35,-0.84,-0.41,-0.87
753.927,-0.19,-0.86,-0.35,-0.87
753.949,-0.20,-1.02,-0.30,-0.93
753.971,-0.44,-1.19,-0.31,-0.97
753.993,-0.26,-0.93,-0.29,-0.97
754.015,-0.30,-0.83,-0.28,-0.97
754.037,-0.39,-0.79,-0.32,-0.95
754.059,-0.37,-0.89,-0.35,-0.93
754.081,-0.29,-0.97,-0.32,-0.88
754.103,-0.21,-1.01,-0.31,-0.90
754.125,-0.25,-0.99,-0.30,-0.93
754.147,-0.27,-0.79,-0.28,-0.93
754.169,-0.21,-0.74,-0.25,-0.90
754.191,-0.06,-0.75,-0.20,-0.86
754.213,-0.13,-0.89,-0.18,-0.83
754.235,-0.22,-1.02,-0.18,-0.84
754.257,-0.29,-0.90,-0.18,-0.86
754.279,-0.39,-0.86,-0.22,-0.88
754.301,-0.32,-0.73,-0.27,-0.88
754.323,-0.28,-0.79,-0.30,-0.86
754.345,-0.32,-0.80,-0.32,-0.82
754.367,-0.31,-0.99,-0.32,-0.83
754.389,-0.45,-0.90,-0.34,-0.84
754.411,-0.44,-0.96,-0.36,-0.89
754.433,-0.34,-0.92,-0.37,-0.91
754.455,-0.21,-0.77,-0.35,-0.91
754.477,-0.31,-0.82,-0.35,-0.87
754.499,-0.34,-0.93,-0.33,-0.88
754.521,-0.33,-0.99,-0.31,-0.89
754.543,-0.20,-1.00,-0.28,-0.90
754.565,-0.25,-0.99,-0.29,-0.95
754.587,-0.28,-0.81,-0.28,-0.94
754.609,-0.24,-0.89,-0.26,-0.94
754.631,-0.29,-0.80,-0.25,-0.90
754.653,-0.16,-0.89,-0.24,-0.88
754.675,-0.16,-0.91,-0.23,-0.86
754.697,-0.10,-0.78,-0.19,-0.85
754.719,-0.28,-0.91,-0.20,-0.86
754.741,-0.36,-0.89,-0.21,-0.88
754.763,-0.47,-0.75,-0.27,-0.85
754.785,-0.41,-0.74,-0.32,-0.81
754.807,-0.44,-0.90,-0.39,-0.84
754.829,-0.41,-0.85,-0.42,-0.83
754.851,-0.20,-0.73,-0.39,-0.79
754.873,-0.25,-0.95,-0.34,-0.83
754.895,-0.23,-0.83,-0.31,-0.85
754.917,-0.19,-0.92,-0.26,-0.86
754.939,-0.21,-0.98,-0.22,-0.88
754.961,-0.25,-0.91,-0.23,-0.92
754.983,-0.22,-0.86,-0.22,-0.90
755.005,-0.31,-0.96,-0.24,-0.93
755.027,-0.30,-0.98,-0.26,-0.94
755.049,-0.19,-0.93,-0.25,-0.93
755.071,-0.19,-1.06,-0.24,-0.96
755.093,-0.26,-1.00,-0.25,-0.99
755.115,-0.11,-0.82,-0.21,-0.96
755.137,-0.27,-1.03,-0.20,-0.97
755.159,-0.30,-0.89,-0.23,-0.96
755.181,-0.21,-1.02,-0.23,-0.95
755.203,-0.26,-0.97,-0.23,-0.95
755.225,-0.15,-1.08,-0.24,-1.00
755.247,-0.22,-1.06,-0.23,-1.00
755.269,-0.22,-0.93,-0.21,-1.01
755.291,-0.21,-0.85,-0.21,-0.98
755.313,-0.27,-0.92,-0.21,-0.97
755.335,-0.35,-0.92,-0.25,-0.94
755.357,-0.37,-0.91,-0.28,-0.91
755.379,-0.27,-1.01,-0.29,-0.92
755.401,-0.38,-1.11,-0.33,-0.97
755.423,-0.20,-0.93,-0.31,-0.98
755.445,-0.26,-0.91,-0.30,-0.97
755.467,-0.38,-0.97,-0.30,-0.99
755.489,-0.28,-0.92,-0.30,-0.97
755.511,-0.26,-0.98,-0.28,-0.94
755.533,-0.41,-1.00,-0.32,-0.96
755.555,-0.26,-0.89,-0.32,-0.95
755.577,-0.30,-0.97,-0.30,-0.95
755.599,-0.30,-1.01,-0.31,-0.97
755.621,-0.29,-0.88,-0.31,-0.95
755.643,-0.35,-0.97,-0.30,-0.94
755.665,-0.36,-0.96,-0.32,-0.96
755.687,-0.24,-1.00,-0.31,-0.96
755.709,-0.21,-0.76,-0.29,-0.91
755.731,-0.32,-0.83,-0.30,-0.90
755.753,-0.41,-0.95,-0.31,-0.90
755.775,-0.37,-1.10,-0.31,-0.93
755.797,-0.37,-1.07,-0.34,-0.94
755.819,-0.34,-0.89,-0.36,-0.97
755.841,-0.26,-1.08,-0.35,-1.02
755.863,-0.28,-1.02,-0.32,-1.03
755.885,-0.20,-1.07,-0.29,-1.03
755.907,-0.13,-1.03,-0.24,-1.02
755.929,-0.12,-0.98,-0.20,-1.04
755.951,-0.04,-1.03,-0.15,-1.03
755.973,-0.10,-1.00,-0.12,-1.02
755.995,-0.33,-0.82,-0.14,-0.97
756.017,-0.32,-0.87,-0.18,-0.94
756.039,-0.44,-0.85,-0.25,-0.91
756.061,-0.44,-0.88,-0.33,-0.88
756.083,-0.39,-0.98,-0.38,-0.88
756.105,-0.34,-0.86,-0.39,-0.89
756.127,-0.30,-0.98,-0.38,-0.91
756.149,-0.35,-1.12,-0.36,-0.96
756.171,-0.48,-1.02,-0.37,-0.99
756.193,-0.38,-0.97,-0.37,-0.99
756.215,-0.29,-0.98,-0.36,-1.01
756.237,-0.38,-1.00,-0.38,-1.02
756.259,-0.57,-1.13,-0.42,-1.02
756.281,-0.42,-0.98,-0.41,-1.01
756.303,-0.26,-0.93,-0.38,-1.00
756.325,-0.34,-1.02,-0.39,-1.01
756.347,-0.27,-1.14,-0.37,-1.04
756.369,-0.39,-1.09,-0.34,-1.03
756.391,-0.16,-0.91,-0.28,-1.02
756.413,-0.19,-0.82,-0.27,-1.00
756.435,-0.22,-0.76,-0.25,-0.94
756.457,-0.32,-0.79,-0.26,-0.87
756.479,-0.32,-0.91,-0.24,-0.84
756.501,-0.44,-1.16,-0.30,-0.89
756.523,-0.31,-1.11,-0.32,-0.95
756.545,-0.39,-0.96,-0.36,-0.99
756.567,-0.27,-1.10,-0.35,-1.05
756.589,-0.30,-1.12,-0.34,-1.09
756.611,-0.20,-1.02,-0.29,-1.06
756.633,-0.20,-0.83,-0.27,-1.01
756.655,-0.27,-0.79,-0.25,-0.97
756.677,-0.49,-0.91,-0.29,-0.93
756.699,-0.43,-1.07,-0.32,-0.92
756.721,-0.38,-0.99,-0.35,-0.92
756.743,-0.42,-1.03,-0.40,-0.96
756.765,-0.33,-0.99,-0.41,-1.00
756.787,-0.44,-0.83,-0.40,-0.98
756.809,-0.30,-0.91,-0.37,-0.95
756.831,-0.32,-0.82,-0.36,-0.92
756.853,-0.43,-0.99,-0.36,-0.91
756.875,-0.45,-1.00,-0.39,-0.91
756.897,-0.34,-0.88,-0.37,-0.92
756.919,-0.23,-0.86,-0.35,-0.91
756.941,-0.38,-0.73,-0.37,-0.89
756.963,-0.22,-0.91,-0.32,-0.88
756.985,-0.39,-1.05,-0.31,-0.89
757.007,-0.23,-0.97,-0.29,-0.90
757.029,-0.28,-0.99,-0.30,-0.93
757.051,-0.41,-0.87,-0.31,-0.96
757.073,-0.62,-0.90,-0.39,-0.96
757.095,-0.51,-1.06,-0.41,-0.96
757.117,-0.26,-0.98,-0.42,-0.96
757.139,-0.27,-0.92,-0.41,-0.95
757.161,-0.29,-0.80,-0.39,-0.93
757.183,-0.28,-0.71,-0.32,-0.89
757.205,-0.26,-0.75,-0.27,-0.83
757.227,-0.29,-0.88,-0.28,-0.81
757.249,-0.27,-0.84,-0.28,-0.80
757.271,-0.24,-1.00,-0.27,-0.84
757.293,-0.25,-1.00,-0.26,-0.89
757.315,-0.43,-0.99,-0.30,-0.94
757.337,-0.42,-0.93,-0.32,-0.95
757.359,-0.41,-0.81,-0.35,-0.95
757.381,-0.40,-0.93,-0.38,-0.93
757.403,-0.45,-0.85,-0.42,-0.90
757.425,-0.41,-0.99,-0.42,-0.90
757.447,-0.22,-0.97,-0.38,-0.91
757.469,-0.30,-1.14,-0.36,-0.98
757.491,-0.27,-1.17,-0.33,-1.02
757.513,-0.32,-1.07,-0.30,-1.07
757.535,-0.38,-1.07,-0.30,-1.08
757.557,-0.42,-0.90,-0.34,-1.07
757.579,-0.37,-0.99,-0.35,-1.04
757.601,-0.45,-1.15,-0.39,-1.04
757.623,-0.39,-1.24,-0.40,-1.07
757.645,-0.31,-0.97,-0.39,-1.05
757.667,-0.32,-0.99,-0.37,-1.07
757.689,-0.28,-1.06,-0.35,-1.08
757.711,-0.31,-0.84,-0.32,-1.02
757.733,-0.25,-0.92,-0.29,-0.96
757.755,-0.26,-1.01,-0.28,-0.96
757.777,-0.20,-1.08,-0.26,-0.98
757.799,-0.13,-1.17,-0.23,-1.00
757.821,-0.21,-1.05,-0.21,-1.05
757.843,-0.25,-0.93,-0.21,-1.05
757.865,-0.36,-1.01,-0.23,-1.05
757.887,-0.31,-1.04,-0.25,-1.04
757.909,-0.30,-1.18,-0.29,-1.04
757.931,-0.27,-1.23,-0.30,-1.08
757.953,-0.38,-1.05,-0.32,-1.10
757.975,-0.33,-0.96,-0.32,-1.09
757.997,-0.25,-0.82,-0.31,-1.05
758.019,-0.35,-0.85,-0.32,-0.98
758.041,-0.29,-1.00,-0.32,-0.94
758.063,-0.21,-0.99,-0.29,-0.92
758.085,-0.27,-0.91,-0.27,-0.91
758.107,-0.16,-0.88,-0.26,-0.93
758.129,-0.31,-0.97,-0.25,-0.95
758.151,-0.27,-1.09,-0.24,-0.97
758.173,-0.19,-1.03,-0.24,-0.98
758.195,-0.25,-1.06,-0.24,-1.01
758.217,-0.30,-1.04,-0.26,-1.04
758.239,-0.37,-0.99,-0.28,-1.04
758.261,-0.26,-1.09,-0.27,-1.04
758.283,-0.37,-1.08,-0.31,-1.05
758.305,-0.37,-0.95,-0.33,-1.03
758.327,-0.35,-1.04,-0.34,-1.03
758.349,-0.16,-0.94,-0.30,-1.02
758.371,-0.36,-1.09,-0.32,-1.02
758.393,-0.28,-1.08,-0.30,-1.02
758.415,-0.30,-1.10,-0.29,-1.05
758.437,-0.28,-0.89,-0.28,-1.02
758.459,-0.36,-0.87,-0.32,-1.01
758.481,-0.34,-0.82,-0.31,-0.95
758.503,-0.28,-0.86,-0.31,-0.91
758.525,-0.19,-0.95,-0.29,-0.88
758.547,-0.21,-1.16,-0.28,-0.93
758.569,-0.16,-1.09,-0.24,-0.98
758.591,-0.27,-1.08,-0.22,-1.03
758.613,-0.38,-0.96,-0.24,-1.05
758.635,-0.39,-0.92,-0.28,-1.04
758.657,-0.45,-0.91,-0.33,-0.99
758.679,-0.53,-0.98,-0.40,-0.97
758.701,-0.41,-1.00,-0.43,-0.95
758.723,-0.43,-1.00,-0.44,-0.96
758.745,-0.26,-0.88,-0.42,-0.95
758.767,-0.19,-0.84,-0.36,-0.94
758.789,-0.11,-0.83,-0.28,-0.91
758.811,-0.23,-0.90,-0.24,-0.89
758.833,-0.31,-0.86,-0.22,-0.86
758.855,-0.43,-0.91,-0.25,-0.87
758.877,-0.28,-0.78,-0.27,-0.86
758.899,-0.26,-0.95,-0.30,-0.88
758.921,-0.24,-0.88,-0.30,-0.88
758.943,-0.28,-1.05,-0.30,-0.91
758.965,-0.18,-1.06,-0.25,-0.94
758.987,-0.27,-0.99,-0.25,-0.99
759.009,-0.39,-0.90,-0.27,-0.98
759.031,-0.32,-0.94,-0.29,-0.99
759.053,-0.44,-0.90,-0.32,-0.96
759.075,-0.32,-0.98,-0.35,-0.94
759.097,-0.37,-1.05,-0.37,-0.95
759.119,-0.44,-0.92,-0.38,-0.96
759.141,-0.27,-0.94,-0.37,-0.96
759.163,-0.19,-1.01,-0.32,-0.98
759.185,-0.45,-0.98,-0.34,-0.98
759.207,-0.51,-0.77,-0.37,-0.92
759.229,-0.43,-0.87,-0.37,-0.91
